Name,Acceleration,Weight,Traction,MiniTurbo,Invincibility,GroundSpeed,WaterSpeed,AirSpeed,AntiGravitySpeed,GroundHandling,WaterHandling,AirHandling,AntiGravityHandling
"{""character"":""Baby Rosalina"",""body"":""Master Cycle"",""tire"":""Slim"",""glider"":""Peach Parasol""}",11,5,4,12,13,7,4,6,8,17,16,17,15
"{""character"":""Baby Rosalina"",""body"":""Master Cycle"",""tire"":""Metal"",""glider"":""Super Glider""}",8,7,6,9,15,9,6,7,4,15,13,12,14
"{""character"":""Baby Rosalina"",""body"":""Master Cycle"",""tire"":""Metal"",""glider"":""Wario Wing""}",8,8,5,9,15,9,5,7,5,15,14,12,13
"{""character"":""Baby Rosalina"",""body"":""Master Cycle"",""tire"":""Button"",""glider"":""Super Glider""}",13,3,7,14,12,6,5,7,5,16,14,14,17
"{""character"":""Baby Rosalina"",""body"":""Master Cycle"",""tire"":""Button"",""glider"":""Cloud Glider""}",14,2,7,15,11,5,5,6,6,16,14,15,17
"{""character"":""Baby Rosalina"",""body"":""Master Cycle"",""tire"":""Button"",""glider"":""Wario Wing""}",13,4,6,14,12,6,4,7,6,16,15,14,16
"{""character"":""Baby Rosalina"",""body"":""Master Cycle"",""tire"":""Button"",""glider"":""Peach Parasol""}",14,3,6,15,11,5,4,6,6,16,15,15,16
"{""character"":""Baby Rosalina"",""body"":""Master Cycle"",""tire"":""Off-Road"",""glider"":""Super Glider""}",11,6,10,10,16,8,7,6,5,14,12,14,15
"{""character"":""Baby Rosalina"",""body"":""Master Cycle"",""tire"":""Off-Road"",""glider"":""Cloud Glider""}",12,5,10,11,15,7,7,5,6,14,12,15,15
"{""character"":""Baby Rosalina"",""body"":""Master Cycle"",""tire"":""Off-Road"",""glider"":""Wario Wing""}",11,7,9,10,16,8,6,6,6,14,13,14,14
"{""character"":""Baby Rosalina"",""body"":""Master Cycle"",""tire"":""Off-Road"",""glider"":""Peach Parasol""}",12,6,9,11,15,7,6,5,6,14,13,15,14
"{""character"":""Baby Rosalina"",""body"":""Master Cycle"",""tire"":""Cushion"",""glider"":""Super Glider""}",12,4,10,13,15,6,4,9,4,15,12,15,15
"{""character"":""Baby Rosalina"",""body"":""Master Cycle"",""tire"":""Cushion"",""glider"":""Cloud Glider""}",13,3,10,14,14,5,4,8,5,15,12,16,15
"{""character"":""Baby Rosalina"",""body"":""Master Cycle"",""tire"":""Cushion"",""glider"":""Wario Wing""}",12,5,9,13,15,6,3,9,5,15,13,15,14
"{""character"":""Baby Rosalina"",""body"":""Master Cycle"",""tire"":""Cushion"",""glider"":""Peach Parasol""}",13,4,9,14,14,5,3,8,5,15,13,16,14
"{""character"":""Baby Rosalina"",""body"":""W 25 Silver Arrow"",""tire"":""GLA Tires"",""glider"":""Super Glider""}",15,4,14,14,14,5,6,8,6,17,15,16,17
"{""character"":""Baby Rosalina"",""body"":""W 25 Silver Arrow"",""tire"":""GLA Tires"",""glider"":""Cloud Glider""}",16,3,14,15,13,4,6,7,7,17,15,17,17
"{""character"":""Baby Rosalina"",""body"":""W 25 Silver Arrow"",""tire"":""GLA Tires"",""glider"":""Wario Wing""}",15,5,13,14,14,5,5,8,7,17,16,16,16
"{""character"":""Baby Rosalina"",""body"":""W 25 Silver Arrow"",""tire"":""GLA Tires"",""glider"":""Peach Parasol""}",16,4,13,15,13,4,5,7,7,17,16,17,16
"{""character"":""Baby Rosalina"",""body"":""W 25 Silver Arrow"",""tire"":""Monster"",""glider"":""Super Glider""}",13,6,16,13,15,5,5,6,6,14,13,14,14
"{""character"":""Baby Rosalina"",""body"":""W 25 Silver Arrow"",""tire"":""Monster"",""glider"":""Wario Wing""}",13,7,15,13,15,5,4,6,7,14,14,14,13
"{""character"":""Baby Rosalina"",""body"":""W 25 Silver Arrow"",""tire"":""Monster"",""glider"":""Peach Parasol""}",14,6,15,14,14,4,4,5,7,14,14,15,13
"{""character"":""Baby Rosalina"",""body"":""W 25 Silver Arrow"",""tire"":""Roller"",""glider"":""Super Glider""}",17,2,13,17,10,3,6,8,4,18,16,17,18
"{""character"":""Baby Rosalina"",""body"":""W 25 Silver Arrow"",""tire"":""Roller"",""glider"":""Cloud Glider""}",18,1,13,18,9,2,6,7,5,18,16,18,18
"{""character"":""Baby Rosalina"",""body"":""W 25 Silver Arrow"",""tire"":""Roller"",""glider"":""Wario Wing""}",17,3,12,17,10,3,5,8,5,18,17,17,17
"{""character"":""Baby Rosalina"",""body"":""W 25 Silver Arrow"",""tire"":""Roller"",""glider"":""Peach Parasol""}",18,2,12,18,9,2,5,7,5,18,17,18,17
"{""character"":""Baby Rosalina"",""body"":""W 25 Silver Arrow"",""tire"":""Slim"",""glider"":""Super Glider""}",13,4,10,13,14,6,5,7,8,18,16,17,17
"{""character"":""Baby Rosalina"",""body"":""W 25 Silver Arrow"",""tire"":""Slim"",""glider"":""Cloud Glider""}",14,3,10,14,13,5,5,6,9,18,16,18,17
"{""character"":""Baby Rosalina"",""body"":""W 25 Silver Arrow"",""tire"":""Slim"",""glider"":""Wario Wing""}",13,5,9,13,14,6,4,7,9,18,17,17,16
"{""character"":""Baby Rosalina"",""body"":""W 25 Silver Arrow"",""tire"":""Slim"",""glider"":""Peach Parasol""}",14,4,9,14,13,5,4,6,9,18,17,18,16
"{""character"":""Baby Rosalina"",""body"":""W 25 Silver Arrow"",""tire"":""Metal"",""glider"":""Super Glider""}",11,6,11,11,15,7,6,7,5,16,14,13,15
"{""character"":""Baby Rosalina"",""body"":""W 25 Silver Arrow"",""tire"":""Metal"",""glider"":""Wario Wing""}",11,7,10,11,15,7,5,7,6,16,15,13,14
"{""character"":""Baby Rosalina"",""body"":""W 25 Silver Arrow"",""tire"":""Button"",""glider"":""Super Glider""}",16,2,12,16,12,4,5,7,6,17,15,15,18
"{""character"":""Baby Rosalina"",""body"":""W 25 Silver Arrow"",""tire"":""Button"",""glider"":""Cloud Glider""}",17,1,12,17,11,3,5,6,7,17,15,16,18
"{""character"":""Baby Rosalina"",""body"":""W 25 Silver Arrow"",""tire"":""Button"",""glider"":""Wario Wing""}",16,3,11,16,12,4,4,7,7,17,16,15,17
"{""character"":""Baby Rosalina"",""body"":""W 25 Silver Arrow"",""tire"":""Button"",""glider"":""Peach Parasol""}",17,2,11,17,11,3,4,6,7,17,16,16,17
"{""character"":""Baby Rosalina"",""body"":""W 25 Silver Arrow"",""tire"":""Off-Road"",""glider"":""Super Glider""}",14,5,15,12,16,6,7,6,6,15,13,15,16
"{""character"":""Baby Rosalina"",""body"":""W 25 Silver Arrow"",""tire"":""Off-Road"",""glider"":""Cloud Glider""}",15,4,15,13,15,5,7,5,7,15,13,16,16
"{""character"":""Baby Rosalina"",""body"":""W 25 Silver Arrow"",""tire"":""Off-Road"",""glider"":""Wario Wing""}",14,6,14,12,16,6,6,6,7,15,14,15,15
"{""character"":""Baby Rosalina"",""body"":""W 25 Silver Arrow"",""tire"":""Off-Road"",""glider"":""Peach Parasol""}",15,5,14,13,15,5,6,5,7,15,14,16,15
"{""character"":""Baby Rosalina"",""body"":""W 25 Silver Arrow"",""tire"":""Cushion"",""glider"":""Super Glider""}",15,3,15,15,15,4,4,9,5,16,13,16,16
"{""character"":""Baby Rosalina"",""body"":""W 25 Silver Arrow"",""tire"":""Cushion"",""glider"":""Cloud Glider""}",16,2,15,16,14,3,4,8,6,16,13,17,16
"{""character"":""Baby Rosalina"",""body"":""W 25 Silver Arrow"",""tire"":""Cushion"",""glider"":""Wario Wing""}",15,4,14,15,15,4,3,9,6,16,14,16,15
"{""character"":""Baby Rosalina"",""body"":""W 25 Silver Arrow"",""tire"":""Cushion"",""glider"":""Peach Parasol""}",16,3,14,16,14,3,3,8,6,16,14,17,15
"{""character"":""Baby Rosalina"",""body"":""Blue Falcon"",""tire"":""GLA Tires"",""glider"":""Super Glider""}",13,3,12,12,15,7,6,8,6,15,15,14,18
"{""character"":""Baby Rosalina"",""body"":""Blue Falcon"",""tire"":""GLA Tires"",""glider"":""Cloud Glider""}",14,2,12,13,14,6,6,7,7,15,15,15,18
"{""character"":""Baby Rosalina"",""body"":""Blue Falcon"",""tire"":""GLA Tires"",""glider"":""Wario Wing""}",13,4,11,12,15,7,5,8,7,15,16,14,17
"{""character"":""Baby Rosalina"",""body"":""Blue Falcon"",""tire"":""GLA Tires"",""glider"":""Peach Parasol""}",14,3,11,13,14,6,5,7,7,15,16,15,17
"{""character"":""Baby Rosalina"",""body"":""Blue Falcon"",""tire"":""Roller"",""glider"":""Super Glider""}",15,1,11,15,11,5,6,8,4,16,16,15,19
"{""character"":""Baby Rosalina"",""body"":""Blue Falcon"",""tire"":""Roller"",""glider"":""Cloud Glider""}",16,0,11,16,10,4,6,7,5,16,16,16,19
"{""character"":""Baby Rosalina"",""body"":""Blue Falcon"",""tire"":""Roller"",""glider"":""Wario Wing""}",15,2,10,15,11,5,5,8,5,16,17,15,18
"{""character"":""Baby Rosalina"",""body"":""Blue Falcon"",""tire"":""Roller"",""glider"":""Peach Parasol""}",16,1,10,16,10,4,5,7,5,16,17,16,18
"{""character"":""Baby Rosalina"",""body"":""Blue Falcon"",""tire"":""Slim"",""glider"":""Super Glider""}",11,3,8,11,15,8,5,7,8,16,16,15,18
"{""character"":""Baby Rosalina"",""body"":""Blue Falcon"",""tire"":""Slim"",""glider"":""Cloud Glider""}",12,2,8,12,14,7,5,6,9,16,16,16,18
"{""character"":""Baby Rosalina"",""body"":""Blue Falcon"",""tire"":""Slim"",""glider"":""Wario Wing""}",11,4,7,11,15,8,4,7,9,16,17,15,17
"{""character"":""Baby Rosalina"",""body"":""Blue Falcon"",""tire"":""Slim"",""glider"":""Peach Parasol""}",12,3,7,12,14,7,4,6,9,16,17,16,17
"{""character"":""Baby Rosalina"",""body"":""Blue Falcon"",""tire"":""Metal"",""glider"":""Super Glider""}",9,5,9,9,16,9,6,7,5,14,14,11,16
"{""character"":""Baby Rosalina"",""body"":""Blue Falcon"",""tire"":""Metal"",""glider"":""Wario Wing""}",9,6,8,9,16,9,5,7,6,14,15,11,15
"{""character"":""Baby Rosalina"",""body"":""Blue Falcon"",""tire"":""Button"",""glider"":""Super Glider""}",14,1,10,14,13,6,5,7,6,15,15,13,19
"{""character"":""Baby Rosalina"",""body"":""Blue Falcon"",""tire"":""Button"",""glider"":""Cloud Glider""}",15,0,10,15,12,5,5,6,7,15,15,14,19
"{""character"":""Baby Rosalina"",""body"":""Blue Falcon"",""tire"":""Button"",""glider"":""Wario Wing""}",14,2,9,14,13,6,4,7,7,15,16,13,18
"{""character"":""Baby Rosalina"",""body"":""Blue Falcon"",""tire"":""Button"",""glider"":""Peach Parasol""}",15,1,9,15,12,5,4,6,7,15,16,14,18
"{""character"":""Baby Rosalina"",""body"":""Blue Falcon"",""tire"":""Off-Road"",""glider"":""Super Glider""}",12,4,13,10,17,8,7,6,6,13,13,13,17
"{""character"":""Baby Rosalina"",""body"":""Blue Falcon"",""tire"":""Off-Road"",""glider"":""Cloud Glider""}",13,3,13,11,16,7,7,5,7,13,13,14,17
"{""character"":""Baby Rosalina"",""body"":""Blue Falcon"",""tire"":""Off-Road"",""glider"":""Wario Wing""}",12,5,12,10,17,8,6,6,7,13,14,13,16
"{""character"":""Baby Rosalina"",""body"":""Blue Falcon"",""tire"":""Off-Road"",""glider"":""Peach Parasol""}",13,4,12,11,16,7,6,5,7,13,14,14,16
"{""character"":""Baby Rosalina"",""body"":""Blue Falcon"",""tire"":""Cushion"",""glider"":""Super Glider""}",13,2,13,13,16,6,4,9,5,14,13,14,17
"{""character"":""Baby Rosalina"",""body"":""Blue Falcon"",""tire"":""Cushion"",""glider"":""Cloud Glider""}",14,1,13,14,15,5,4,8,6,14,13,15,17
"{""character"":""Baby Rosalina"",""body"":""Blue Falcon"",""tire"":""Cushion"",""glider"":""Wario Wing""}",13,3,12,13,16,6,3,9,6,14,14,14,16
"{""character"":""Baby Rosalina"",""body"":""Blue Falcon"",""tire"":""Cushion"",""glider"":""Peach Parasol""}",14,2,12,14,15,5,3,8,6,14,14,15,16
"{""character"":""Baby Rosalina"",""body"":""Tanooki Kart"",""tire"":""GLA Tires"",""glider"":""Super Glider""}",12,6,16,12,15,5,8,8,5,17,16,16,16
"{""character"":""Baby Rosalina"",""body"":""Tanooki Kart"",""tire"":""GLA Tires"",""glider"":""Cloud Glider""}",13,5,16,13,14,4,8,7,6,17,16,17,16
"{""character"":""Baby Rosalina"",""body"":""Tanooki Kart"",""tire"":""GLA Tires"",""glider"":""Wario Wing""}",12,7,15,12,15,5,7,8,6,17,17,16,15
"{""character"":""Baby Rosalina"",""body"":""Tanooki Kart"",""tire"":""GLA Tires"",""glider"":""Peach Parasol""}",13,6,15,13,14,4,7,7,6,17,17,17,15
"{""character"":""Baby Rosalina"",""body"":""Tanooki Kart"",""tire"":""Monster"",""glider"":""Super Glider""}",10,8,18,11,16,5,7,6,5,14,14,14,13
"{""character"":""Baby Rosalina"",""body"":""Tanooki Kart"",""tire"":""Monster"",""glider"":""Wario Wing""}",10,9,17,11,16,5,6,6,6,14,15,14,12
"{""character"":""Baby Rosalina"",""body"":""Tanooki Kart"",""tire"":""Monster"",""glider"":""Peach Parasol""}",11,8,17,12,15,4,6,5,6,14,15,15,12
"{""character"":""Baby Rosalina"",""body"":""Tanooki Kart"",""tire"":""Roller"",""glider"":""Super Glider""}",14,4,15,15,11,3,8,8,3,18,17,17,17
"{""character"":""Baby Rosalina"",""body"":""Tanooki Kart"",""tire"":""Roller"",""glider"":""Cloud Glider""}",15,3,15,16,10,2,8,7,4,18,17,18,17
"{""character"":""Baby Rosalina"",""body"":""Tanooki Kart"",""tire"":""Roller"",""glider"":""Wario Wing""}",14,5,14,15,11,3,7,8,4,18,18,17,16
"{""character"":""Baby Rosalina"",""body"":""Tanooki Kart"",""tire"":""Roller"",""glider"":""Peach Parasol""}",15,4,14,16,10,2,7,7,4,18,18,18,16
"{""character"":""Baby Rosalina"",""body"":""Tanooki Kart"",""tire"":""Slim"",""glider"":""Super Glider""}",10,6,12,11,15,6,7,7,7,18,17,17,16
"{""character"":""Baby Rosalina"",""body"":""Tanooki Kart"",""tire"":""Slim"",""glider"":""Cloud Glider""}",11,5,12,12,14,5,7,6,8,18,17,18,16
"{""character"":""Baby Rosalina"",""body"":""Tanooki Kart"",""tire"":""Slim"",""glider"":""Wario Wing""}",10,7,11,11,15,6,6,7,8,18,18,17,15
"{""character"":""Baby Rosalina"",""body"":""Tanooki Kart"",""tire"":""Slim"",""glider"":""Peach Parasol""}",11,6,11,12,14,5,6,6,8,18,18,18,15
"{""character"":""Baby Rosalina"",""body"":""Tanooki Kart"",""tire"":""Metal"",""glider"":""Super Glider""}",8,8,13,9,16,7,8,7,4,16,15,13,14
"{""character"":""Baby Rosalina"",""body"":""Tanooki Kart"",""tire"":""Metal"",""glider"":""Wario Wing""}",8,9,12,9,16,7,7,7,5,16,16,13,13
"{""character"":""Baby Rosalina"",""body"":""Tanooki Kart"",""tire"":""Button"",""glider"":""Super Glider""}",13,4,14,14,13,4,7,7,5,17,16,15,17
"{""character"":""Baby Rosalina"",""body"":""Tanooki Kart"",""tire"":""Button"",""glider"":""Cloud Glider""}",14,3,14,15,12,3,7,6,6,17,16,16,17
"{""character"":""Baby Rosalina"",""body"":""Tanooki Kart"",""tire"":""Button"",""glider"":""Wario Wing""}",13,5,13,14,13,4,6,7,6,17,17,15,16
"{""character"":""Baby Rosalina"",""body"":""Tanooki Kart"",""tire"":""Button"",""glider"":""Peach Parasol""}",14,4,13,15,12,3,6,6,6,17,17,16,16
"{""character"":""Baby Rosalina"",""body"":""Tanooki Kart"",""tire"":""Off-Road"",""glider"":""Super Glider""}",11,7,17,10,17,6,9,6,5,15,14,15,15
"{""character"":""Baby Rosalina"",""body"":""Tanooki Kart"",""tire"":""Off-Road"",""glider"":""Cloud Glider""}",12,6,17,11,16,5,9,5,6,15,14,16,15
"{""character"":""Baby Rosalina"",""body"":""Tanooki Kart"",""tire"":""Off-Road"",""glider"":""Wario Wing""}",11,8,16,10,17,6,8,6,6,15,15,15,14
"{""character"":""Baby Rosalina"",""body"":""Tanooki Kart"",""tire"":""Off-Road"",""glider"":""Peach Parasol""}",12,7,16,11,16,5,8,5,6,15,15,16,14
"{""character"":""Baby Rosalina"",""body"":""Tanooki Kart"",""tire"":""Cushion"",""glider"":""Super Glider""}",12,5,17,13,16,4,6,9,4,16,14,16,15
"{""character"":""Baby Rosalina"",""body"":""Tanooki Kart"",""tire"":""Cushion"",""glider"":""Cloud Glider""}",13,4,17,14,15,3,6,8,5,16,14,17,15
"{""character"":""Baby Rosalina"",""body"":""Tanooki Kart"",""tire"":""Cushion"",""glider"":""Wario Wing""}",12,6,16,13,16,4,5,9,5,16,15,16,14
"{""character"":""Baby Rosalina"",""body"":""Tanooki Kart"",""tire"":""Cushion"",""glider"":""Peach Parasol""}",13,5,16,14,15,3,5,8,5,16,15,17,14
"{""character"":""Baby Mario"",""body"":""300 SL Roadster"",""tire"":""GLA Tires"",""glider"":""Super Glider""}",14,6,13,12,15,7,8,9,6,15,13,15,15
"{""character"":""Baby Mario"",""body"":""300 SL Roadster"",""tire"":""GLA Tires"",""glider"":""Cloud Glider""}",15,5,13,13,14,6,8,8,7,15,13,16,15
"{""character"":""Baby Mario"",""body"":""300 SL Roadster"",""tire"":""GLA Tires"",""glider"":""Wario Wing""}",14,7,12,12,15,7,7,9,7,15,14,15,14
"{""character"":""Baby Mario"",""body"":""300 SL Roadster"",""tire"":""GLA Tires"",""glider"":""Peach Parasol""}",15,6,12,13,14,6,7,8,7,15,14,16,14
"{""character"":""Baby Mario"",""body"":""300 SL Roadster"",""tire"":""Monster"",""glider"":""Super Glider""}",12,8,15,11,16,7,7,7,6,12,11,13,12
"{""character"":""Baby Mario"",""body"":""300 SL Roadster"",""tire"":""Monster"",""glider"":""Cloud Glider""}",13,7,15,12,15,6,7,6,7,12,11,14,12
"{""character"":""Baby Mario"",""body"":""300 SL Roadster"",""tire"":""Monster"",""glider"":""Wario Wing""}",12,9,14,11,16,7,6,7,7,12,12,13,11
"{""character"":""Baby Mario"",""body"":""300 SL Roadster"",""tire"":""Monster"",""glider"":""Peach Parasol""}",13,8,14,12,15,6,6,6,7,12,12,14,11
"{""character"":""Baby Mario"",""body"":""300 SL Roadster"",""tire"":""Roller"",""glider"":""Super Glider""}",16,4,12,15,11,5,8,9,4,16,14,16,16
"{""character"":""Baby Mario"",""body"":""300 SL Roadster"",""tire"":""Roller"",""glider"":""Cloud Glider""}",17,3,12,16,10,4,8,8,5,16,14,17,16
"{""character"":""Baby Mario"",""body"":""300 SL Roadster"",""tire"":""Roller"",""glider"":""Wario Wing""}",16,5,11,15,11,5,7,9,5,16,15,16,15
"{""character"":""Baby Mario"",""body"":""300 SL Roadster"",""tire"":""Roller"",""glider"":""Peach Parasol""}",17,4,11,16,10,4,7,8,5,16,15,17,15
"{""character"":""Baby Mario"",""body"":""300 SL Roadster"",""tire"":""Slim"",""glider"":""Super Glider""}",12,6,9,11,15,8,7,8,8,16,14,16,15
"{""character"":""Baby Mario"",""body"":""300 SL Roadster"",""tire"":""Slim"",""glider"":""Cloud Glider""}",13,5,9,12,14,7,7,7,9,16,14,17,15
"{""character"":""Baby Mario"",""body"":""300 SL Roadster"",""tire"":""Slim"",""glider"":""Wario Wing""}",12,7,8,11,15,8,6,8,9,16,15,16,14
"{""character"":""Baby Mario"",""body"":""300 SL Roadster"",""tire"":""Slim"",""glider"":""Peach Parasol""}",13,6,8,12,14,7,6,7,9,16,15,17,14
"{""character"":""Baby Mario"",""body"":""300 SL Roadster"",""tire"":""Slick"",""glider"":""Wario Wing""}",11,8,7,9,15,9,4,6,9,14,11,13,13
"{""character"":""Baby Mario"",""body"":""300 SL Roadster"",""tire"":""Metal"",""glider"":""Super Glider""}",10,8,10,9,16,9,8,8,5,14,12,12,13
"{""character"":""Baby Mario"",""body"":""300 SL Roadster"",""tire"":""Metal"",""glider"":""Wario Wing""}",10,9,9,9,16,9,7,8,6,14,13,12,12
"{""character"":""Baby Mario"",""body"":""300 SL Roadster"",""tire"":""Button"",""glider"":""Super Glider""}",15,4,11,14,13,6,7,8,6,15,13,14,16
"{""character"":""Baby Mario"",""body"":""300 SL Roadster"",""tire"":""Button"",""glider"":""Cloud Glider""}",16,3,11,15,12,5,7,7,7,15,13,15,16
"{""character"":""Baby Mario"",""body"":""300 SL Roadster"",""tire"":""Button"",""glider"":""Wario Wing""}",15,5,10,14,13,6,6,8,7,15,14,14,15
"{""character"":""Baby Mario"",""body"":""300 SL Roadster"",""tire"":""Button"",""glider"":""Peach Parasol""}",16,4,10,15,12,5,6,7,7,15,14,15,15
"{""character"":""Baby Mario"",""body"":""300 SL Roadster"",""tire"":""Off-Road"",""glider"":""Super Glider""}",13,7,14,10,17,8,9,7,6,13,11,14,14
"{""character"":""Baby Mario"",""body"":""300 SL Roadster"",""tire"":""Off-Road"",""glider"":""Cloud Glider""}",14,6,14,11,16,7,9,6,7,13,11,15,14
"{""character"":""Baby Mario"",""body"":""300 SL Roadster"",""tire"":""Off-Road"",""glider"":""Wario Wing""}",13,8,13,10,17,8,8,7,7,13,12,14,13
"{""character"":""Baby Mario"",""body"":""300 SL Roadster"",""tire"":""Off-Road"",""glider"":""Peach Parasol""}",14,7,13,11,16,7,8,6,7,13,12,15,13
"{""character"":""Baby Mario"",""body"":""300 SL Roadster"",""tire"":""Cushion"",""glider"":""Super Glider""}",14,5,14,13,16,6,6,10,5,14,11,15,14
"{""character"":""Baby Mario"",""body"":""300 SL Roadster"",""tire"":""Cushion"",""glider"":""Cloud Glider""}",15,4,14,14,15,5,6,9,6,14,11,16,14
"{""character"":""Baby Mario"",""body"":""300 SL Roadster"",""tire"":""Cushion"",""glider"":""Wario Wing""}",14,6,13,13,16,6,5,10,6,14,12,15,13
"{""character"":""Baby Mario"",""body"":""300 SL Roadster"",""tire"":""Cushion"",""glider"":""Peach Parasol""}",15,5,13,14,15,5,5,9,6,14,12,16,13
"{""character"":""Baby Mario"",""body"":""Pipe Frame"",""tire"":""GLA Tires"",""glider"":""Super Glider""}",16,5,14,14,13,5,8,7,4,17,15,14,16
"{""character"":""Baby Mario"",""body"":""Pipe Frame"",""tire"":""GLA Tires"",""glider"":""Cloud Glider""}",17,4,14,15,12,4,8,6,5,17,15,15,16
"{""character"":""Baby Mario"",""body"":""Pipe Frame"",""tire"":""GLA Tires"",""glider"":""Wario Wing""}",16,6,13,14,13,5,7,7,5,17,16,14,15
"{""character"":""Baby Mario"",""body"":""Pipe Frame"",""tire"":""GLA Tires"",""glider"":""Peach Parasol""}",17,5,13,15,12,4,7,6,5,17,16,15,15
"{""character"":""Baby Mario"",""body"":""Pipe Frame"",""tire"":""Monster"",""glider"":""Super Glider""}",14,7,16,13,14,5,7,5,4,14,13,12,13
"{""character"":""Baby Mario"",""body"":""Pipe Frame"",""tire"":""Monster"",""glider"":""Cloud Glider""}",15,6,16,14,13,4,7,4,5,14,13,13,13
"{""character"":""Baby Mario"",""body"":""Pipe Frame"",""tire"":""Monster"",""glider"":""Wario Wing""}",14,8,15,13,14,5,6,5,5,14,14,12,12
"{""character"":""Baby Mario"",""body"":""Pipe Frame"",""tire"":""Monster"",""glider"":""Peach Parasol""}",15,7,15,14,13,4,6,4,5,14,14,13,12
"{""character"":""Baby Mario"",""body"":""Pipe Frame"",""tire"":""Roller"",""glider"":""Super Glider""}",18,3,13,17,9,3,8,7,2,18,16,15,17
"{""character"":""Baby Mario"",""body"":""Pipe Frame"",""tire"":""Roller"",""glider"":""Cloud Glider""}",19,2,13,18,8,2,8,6,3,18,16,16,17
"{""character"":""Baby Mario"",""body"":""Pipe Frame"",""tire"":""Roller"",""glider"":""Wario Wing""}",18,4,12,17,9,3,7,7,3,18,17,15,16
"{""character"":""Baby Mario"",""body"":""Pipe Frame"",""tire"":""Roller"",""glider"":""Peach Parasol""}",19,3,12,18,8,2,7,6,3,18,17,16,16
"{""character"":""Baby Mario"",""body"":""Pipe Frame"",""tire"":""Slim"",""glider"":""Super Glider""}",14,5,10,13,13,6,7,6,6,18,16,15,16
"{""character"":""Baby Mario"",""body"":""Pipe Frame"",""tire"":""Slim"",""glider"":""Cloud Glider""}",15,4,10,14,12,5,7,5,7,18,16,16,16
"{""character"":""Baby Mario"",""body"":""Pipe Frame"",""tire"":""Slim"",""glider"":""Wario Wing""}",14,6,9,13,13,6,6,6,7,18,17,15,15
"{""character"":""Baby Mario"",""body"":""Pipe Frame"",""tire"":""Slim"",""glider"":""Peach Parasol""}",15,5,9,14,12,5,6,5,7,18,17,16,15
"{""character"":""Baby Mario"",""body"":""Pipe Frame"",""tire"":""Metal"",""glider"":""Super Glider""}",12,7,11,11,14,7,8,6,3,16,14,11,14
"{""character"":""Baby Mario"",""body"":""Pipe Frame"",""tire"":""Metal"",""glider"":""Wario Wing""}",12,8,10,11,14,7,7,6,4,16,15,11,13
